reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
7a390350-7bc3-4daf-8320-ec8f355404fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dana Hasil Penjualan Tidak bisa otomatis masuk meski sudah 2 hari. Lapak sebelah bisa otomatis langsung masuk. Repot juga kalo pembeli gak KLIK Penerimaan. Agak RIBET disini fiturnya. Aplod iklan juga sering gak bisa masuk. Aplikasi tambah berat dan lambat. Semakin pelapak tidak nyaman, tentu akan akan berpikir untuk pindah ke situs lainnya. Ketidaknyamanan spt F* & O** tentu tinggal menunggu waktu keruntuhannya saja. Kalo pedagang banyak yg kabur lalu siapa yg mau berkunjung melihat. Situs jadi tidak menarik.",2,2,,2018-09-17 00:23:52,"Hai,

Kami mohon maaf atas ketidaknyamanan yang dialami dalam penggunaan aplikasi Bukalapak. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan.",2018-09-17 03:33:23,,most_relevant,com.bukalapak.android
47f39a4c-704e-4d01-b84a-eb68bb9231e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"App sering kali bermasalah, padahal sering di update. App sering terganggu dengan alasan internet kurang, padahal internet dalam keadaan stabil dan cepat. Promo badai yg mengharuskan hp untuk di shake, di hp saya sering bermasalah dan terganggu. Akun terkadang tidak terbaca oleh sistem. Dan sering tidak bisa masuk.",3,0,4.28.3,2018-09-17 11:41:00,"Hai Fadlil Hazmi,

Kami mohon maaf atas kendala yang kamu alami pada aplikasi Bukalapak. Terkait kendala kamu, mohon kesediaan kamu melampirkan detil kendala beserta screenshot kendala Kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan.",2018-09-18 01:56:34,4.28.3,most_relevant,com.bukalapak.android
2a4bcb7f-3de3-407c-a2a0-5541c6f2d668,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kalau bisa. Pelanggan bisa pilih daerah penjual nya.. Jadi pelanggan bisa dengan cepat tau penjual terdekat dengan daerah.. Maaf contoh nya (OLX) SEMOGA bisa jadi pertimbangan.. Terimakasih...,3,0,4.28.3,2018-09-19 10:25:39,"Hai Muhammad Rizal,

Terima kasih atas penilaian dan dukungan dari kamu. Terus dukung Bukalapak menjadi lebih baik lagi. Yuk, ajak teman dan kerabat untuk bertransaksi di Bukalapak.",2018-09-19 10:31:37,4.28.3,most_relevant,com.bukalapak.android
81305a52-035d-44b4-adfd-bbf54cc03a42,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya senang banget berbelanja di bukalapak, semja jadi mudah. Tapi semenjak aplikasi ada pembaruan kenapa loading aplikasi semangkin lama, terutama menu chating dengan pelapak lama sekali terbukanya. Tolong lebih di perhatikan saat membuat updatean untuk aplikasi, apakah ada yg mempengaruhi kinerja setiap menu di aplikasi",3,213,4.29.3,2018-09-22 12:18:13,"Hai,

Terima kasih atas penilaian dan dukungan dari kamu. Terus dukung Bukalapak menjadi lebih baik lagi. Yuk, ajak teman dan kerabat untuk bertransaksi di Bukalapak.",2018-09-22 16:39:50,4.29.3,most_relevant,com.bukalapak.android
b828f703-9f50-47c0-898c-bb08d933cfec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong dong.. sejak update memori penyimpanan jadi lebih besar dan jadi gk bisa dipindahin ke memory card apk nya... kalo kyk begini trus bisa menuhin memory, padahal dulu saya paling suka instal apk online shop Bukalapak.. tapi krn menuh menuhin memory lama lama saya jadi mls... tolong di perbaiki lagi apk nya supaya bisa dipindahin ke memory card seperti sedia kala... kasihanilah orang orang yang memiliki hp ber storage kecil",3,0,4.29.3,2018-09-22 13:58:44,"Hai,

Kami mohon maaf atas ketidaknyamanan yang dialami dalam penggunaan aplikasi Bukalapak. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan.",2018-09-22 16:15:14,4.29.3,most_relevant,com.bukalapak.android
6babfe4f-d6f6-4c9a-919d-2079b45670ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ponsel user tidak semuanya memiliki kemampuan yg baik, jd ketika terlalu banyak tampilan grafis yg nyedot memory mlhn bikin hang.. jd males klo sering hang. Bisa dipertimbangkan ketika update bisa mengakomodir ponsel low end juga.",4,0,4.25.9,2018-09-25 07:20:47,,,4.25.9,most_relevant,com.bukalapak.android
83b6a3e0-cc9a-47f9-92ef-7ee0af0d16a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya sebagai seller tidak nyaman dengan aplikasinya. Ngatur varian susah. Contoh dong seperti dishopee, ngatur variasi produk lebih gampang bisa kita atur sesuka hati. Ngatur warna, ukuran dll Sementara itu aja sih",3,3,4.29.3,2018-09-25 11:11:15,"Hai,

Kami mohon maaf atas ketidaknyamanan yang dialami dalam penggunaan aplikasi Bukalapak. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan.",2018-09-25 19:15:38,4.29.3,most_relevant,com.bukalapak.android
192f008c-96f6-48c9-9ec0-cf996a37e5f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa sekarang aplikasinya loding terus padahal sinyal 4G full malah nyampe tidak ada koneksi internet tulisannya padahal sinyal bagus banget, mohon di perbaiki yaa, soalnya mau pesen juga ragu karena loding terus gak berhenti berhenti.",3,0,4.29.3,2018-09-28 01:03:41,"Hai,

Terkait kendala yang kamu alami pada aplikasi Bukalapak, mohon kesediaan kamu melampirkan detil kendala beserta screenshot kendala Kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan.",2018-09-28 05:49:34,4.29.3,most_relevant,com.bukalapak.android
77394624-24cd-40cb-b4a9-02147c60fa60,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong di perbaiki lagi sistem nya.. beberapa kirim barang' gak ada hasil tracking dalam pengiriman di buka lapak, sementara barng sudah sampai ke penerima. ,, dan kita sebagai penjual uang masih sangkut di buka lapak' dan telpon call center mahal juga kenaknya .. tolong admind buka lapak kita sebagai penjual jadi terkendala masalah pencairan dana..",3,0,4.29.3,2018-10-01 15:42:51,"Hai Dy Raja,

Kami mohon maaf atas ketidaknyamanan yang dialami dalam penggunaan aplikasi Bukalapak. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan.",2018-10-01 17:01:26,4.29.3,most_relevant,com.bukalapak.android
2add1011-5424-4016-a790-33bac35c7de8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke lah fiturnya bagus belanja mudah dan aman digunakan aplikasi juga sering update. Saya ada kendala update terbaru setiap melihat info barang selalu force close apa karena ram hp 1gb tidak cukup jadi hanya pakai versi 4.27.4 itu saja. Yang terpenting pelayanan prioritas utama sudah sangat memuaskan...,5,3,4.27.4,2018-10-09 14:23:01,,,4.27.4,most_relevant,com.bukalapak.android
