reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
c6019ef3-c6b7-46db-86d3-6f43b8ed8378,Riskiatul Mawardah,https://play-lh.googleusercontent.com/a-/ALV-UjWUIbN3SxPYnk0pQpi9zs7oy-0kV6EEasKzBcrkHVYudMPbUFw,"Kenapa makin kesini makin aneh ya? Saat melihat barang yg menarik, saya masukkan dulu ke troli, dengan warna dan ukuran yang sudah saya sesuaikan. Tapi disaat saya mau co, ternyata warna dan ukurannya berubah, jadi harus menyesuaikan ulang warna dan ukurannya. Saya sudah beberapa kali mengalami hal ini, jadi ribet dan harus bener2 teliti sebelum co. Agak menyebalkan.",2,573,7.46.0,2024-03-14 13:33:44,"Hi Kak Riskiatul Mawardah, kami sampaikan permohonan maaf atas kendala atau pengalaman yang kurang baik. Silakan hubungi layanan pelanggan lazada di www.lazada.co.id/contact agar kami dapat membantu kendala Kakak lebih lanjut.",2024-03-14 13:45:29,7.46.0,most_relevant,com.lazada.android
1e6922a2-bfcb-4a1f-8cf5-559d930ba8a0,Chacha R. E,https://play-lh.googleusercontent.com/a-/ALV-UjWIwEU0lGEA8wl0DFxbVKKIMXn5R8OP1P-JSR8fWgBCVeL8_mzb5g,"Kecewa banget sama sistemnya. Buat apa di kasih batas waktu pengiriman kalau batas waktu pengiriman habis tidak di batal secara otomatis, penjual masih bisa mengirim barang setelah telat dari tanggal. Merugikan cuatomer. Lazada !!! Yang bener aja dong. Perbaiki sistemnya. Jangan ngaco gitu. Yang tegas dengan peraturan sendiri. Kahakgini kan barang datang telat semua hancur. Pembeli juga kadang unguk dijual lagi. Kl ada kterlambatan kmungkinan besar merugikan jalan nya penjualan",2,529,7.47.0,2024-03-16 07:35:16,"Hi Kak Chacha R. E, terima kasih atas feedbacknya. Mohon ceritakan pengalaman Kakak ke layanan pelangan kami (www.lazada.co.id/contact.), supaya kami dapat meningkatkan layanan kami untuk meningkatkan rating bintang nya",2024-03-16 07:45:34,7.47.0,most_relevant,com.lazada.android
49891ba5-e4d8-4d05-bee0-d124c61874e6,Eustasius Heru Setianto,https://play-lh.googleusercontent.com/a-/ALV-UjXI56Cm0PFITu4NeqKIrXowhAFGA7xkcqUtgO0OmaHxR3N6RX9t,"Hallo...lazada, saya absen belanja di Lazada sekitar 1 tahunan, coba belanja kembali, ternyata masih ada pedagang yg tidak jujur, padahal bungkus juga ada tulisan Lazada, kualitas kontrol yg tidak baik dalam pengiriman jumlah pesanan, sangat mengecewakan, walaupun ada proses ritur, tapi ini bikin kesel. Buatlah di aplikasi pilihan utk blokir penjual yg tidak baik. Tks.",2,1320,7.47.0,2024-04-03 12:38:52,"Hi Kak Eustasius Heru Setianto, kami sampaikan permohonan maaf atas kendala atau pengalaman yang kurang baik. Silakan hubungi layanan pelanggan lazada di www.lazada.co.id/contact agar kami dapat membantu kendala Kakak lebih lanjut.",2024-04-03 12:45:22,7.47.0,most_relevant,com.lazada.android
efa7c722-56e9-45fe-b1bc-7d17b9cca8bf,Marsya Lpg,https://play-lh.googleusercontent.com/a/ACg8ocICy1gbCL4bYRaE6k9o5x9iWU5pCgWANrRCoXuLqO0vbOWSsw=mo,"Niru apk sebelah, harga nya juga di buat seenaknya Hari ini mau beli harga nya masih normal kedepan nya /besok nya harga nya Uda ga ngotak dan jauh berbeda dengan harga sebelumnya. Pertama saya bayar non -cod harga nya sangat murahhh, tapi seterusnya malah tambah mahal cuma beda berapa perak doang sama cod. Padahal mau bayar non-cod karena tadinya murah, tau nya sama aja. Aplikasi nya jg makin berat untuk yg ram 2. Dan katanya juga gratis ongkir ternyata cuma di potong sebagian aja.",2,46,7.47.0,2024-04-05 09:58:12,"Hi Kak Marsya Lpg, terima kasih atas feedbacknya. Mohon ceritakan pengalaman Kakak ke layanan pelangan kami (www.lazada.co.id/contact.), supaya kami dapat meningkatkan layanan kami untuk meningkatkan rating bintang nya",2024-04-05 10:05:23,7.47.0,most_relevant,com.lazada.android
0abc075f-3904-4a7b-93f0-72ee2297f7a6,Kenzie TekniK,https://play-lh.googleusercontent.com/a-/ALV-UjXW9Gqamp3aqZg66akd9fPNF_PsMw0f0TFprorhadAtkVSLqwA,"Mohon perbaiki lagi untuk proses loadingnya, terlalu lama. Dan untuk menu bantuan sediakan menu live chat, bukan tampilan bot. Saya coba menu bantuan chat tidak ada respon dari CS lazada, yang disuguhkan hanya tampilan bot, gimana kalau urgent seperti yang saya alami saat retur tapi belum juga di pickup oleh kurir, dan jika masanya lewat jadi gimana nasib retur saya, apa harus ditelan sedangkan barang tidak sesuai.",2,41,7.47.0,2024-04-15 08:15:07,"Mohon maaf kak Kenzie TekniK atas ketidaknyamanan nya, dan terima kasih atas review dan sarannya. Lazada akan selalu berusaha meningkatkan kualitas layanan kami. Jiika kakak memiliki saran dan kendala lainnya mohon disampaikan melalui www.lazada.co.id/contact.",2024-04-15 08:25:22,7.47.0,most_relevant,com.lazada.android
39b311bf-bbf5-4277-842e-7ccbba09950c,khoirul Anwar,https://play-lh.googleusercontent.com/a/ACg8ocJShV4-Fvv4xnXfRAhIGxhWOdJPHYQSCuZmx0BJyndewc3VBw=mo,"lazada emang aplikasi belanja online paling top seindonesia, banyak promo, pengiriman super cepat, dan kalau ada masalah saat transaksi selalu ngasih solusi terbaik buat kedua belah pihak(seller/buyer) biar gak ada yg merasa sangat di rugikan satu sama lain beda sama aplikasi ijo yg pengirimannya selalu saja bermasalah entah pesanan tiba2 di retur sepihak oleh kurir atau kendala yg lainnya dan bukan solusi yg di berikan malah di suruh nunggu lebih lama lagi..",5,12222,7.48.0,2024-04-15 08:16:05,"Hi khoirul Anwar, terima kasih untuk ulasan positif yang diberikan. Kami senang sekali atas apresiasi Kakak kepada Lazada. Belanja terus di Lazada ya.",2024-04-15 08:25:22,7.48.0,most_relevant,com.lazada.android
9b75fe9f-0ff0-4f6b-81ee-983b9b6c721f,Agnes Nova (Aness),https://play-lh.googleusercontent.com/a-/ALV-UjXUbIoWjcBkvs6YS0WP3P3hveLQjUBfMO2mRPxHP1l9P9BctC66,"Untuk kurir Lazada baik prioritas maupun standar, tlg ditingkatkan lagi dong kejujuran, rasa tanggung jawab, dan amanahnya. Saya punya pengalaman sering sekali bukan sekali atau dua kali, tpi hampir tiap saya memesan paket pasti selalu dikembalikan lg ke seller dgn alasan ""paket ditolak pelanggan"", padahal jelas² paket itu udh saya bayar + tidak ada kurir satupun yg datang ke rumah. Logika aja, paket udh saya bayar jadi buat apa saya tolak. Untuk kedepannya tlg diperbaiki kurirnya yaa",3,363,7.49.1,2024-04-28 05:14:52,"Lazada xin lỗi vì sự bất tiện. Nhằm giúp Lazada được hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua kênh Chat trực tuyến tại https://lzd.co/3A3ZvgA. Lazada cam kết sẽ nỗ lực hết sức để nâng cao chất lượng dịch vụ và mức độ hài lòng của khách hàng. Lazada xin cảm ơn!",2024-05-02 12:14:26,7.49.1,most_relevant,com.lazada.android
46eaa7f5-6477-41b8-a465-19e7106f4877,Zalfa Syawlia,https://play-lh.googleusercontent.com/a-/ALV-UjVHrbS_yI9KCDqvgZXGNPQm3ydPOFCMsIVMCzoFQ55sfHjaOhOH,"Saya sudah suka dengan fitur promonya, namun tolong tingkatkan fitur pencarian produk di toko dan halaman koin agar lebih spesifik dengan kata kunci yang dimasukkan. Fitur koin dan laz rewards sudah sangat menguntungkan, semoga fitur diskon ini dit ditingkatkan",4,3808,7.49.1,2024-04-30 00:47:05,"Hi Zalfa Syawlia, terima kasih untuk ulasan positif yang diberikan. Kami senang sekali atas apresiasi Kakak kepada Lazada. Belanja terus di Lazada ya.",2024-05-02 10:06:43,7.49.1,most_relevant,com.lazada.android
5e2e8570-5e4b-466c-9ea5-c2cdec38d5db,FIki Ok,https://play-lh.googleusercontent.com/a/ACg8ocKbwyiKE8PA4MRzbWgocRarRc8Ha2ZGGMpc9ailC-6enMqPgA=mo,"Tadinya suka banget tapi akhir akhir ini bikin kesel laszrewod nya gk bisa ditarik katanya sistem lagi sibuk, terus tadi mau belanja waktu cekout gk bisa juga , gk tau knp ? Terus game nya juga eror",3,47,7.52.0,2024-05-26 19:19:05,"Hi Kak FIki Ok, kami sampaikan permohonan maaf atas kendala atau pengalaman yang kurang baik. Silakan hubungi layanan pelanggan lazada di www.lazada.co.id/contact agar kami dapat membantu kendala Kakak lebih lanjut.",2024-05-26 21:02:10,7.52.0,most_relevant,com.lazada.android
6667dfa2-46b0-49a5-943d-b73d7a70dad9,Sulaeman chodot,https://play-lh.googleusercontent.com/a/ACg8ocLISSGAdtcckoOr4gl7vqfdiISl6CTjXGMOoAXUEVEScqJl5Q=mo,"Entah kenapa semenjak update ke versi ini, tombol cari di beranda tidak bisa di gunakan. Udah coba hapus cache dan data tetep masih tidak bisa. Sudah coba uninstall tetep masih blm bisa jg. Sekedar info, aku pake hp Nokia 2.2. Thanks...",3,48,7.52.0,2024-05-29 13:35:40,"Lazada xin lỗi vì sự bất tiện. Nhằm giúp Lazada được hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua kênh Chat trực tuyến tại https://lzd.co/3A3ZvgA. Lazada cam kết sẽ nỗ lực hết sức để nâng cao chất lượng dịch vụ và mức độ hài lòng của khách hàng. Lazada xin cảm ơn!",2024-05-29 13:41:19,7.52.0,most_relevant,com.lazada.android
