reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
84665fff-4885-4e1f-a250-79e3c3ac8937,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya punya poin seribu lebih waktu yg lalu tapi raib kemana ga dijelaskan, waktu order yg lalu ok lah ga ada kendala ga jelas bagaimana saya menikmati promo, sehingga hanya bisa beli biasa. trims",4,1,5.0.5,2018-09-16 06:31:12,"Halo Kak Rizka, terkait poin yang hilang boleh dibantu untuk hubungi Customer Care kami melalui Live Chat dr website, email ke customer.care@blibli.com, Hotline kami di nomor 0804 1 871 871, via facebook ataupun twitter agar dibantu pengecekannya ya :) /Gwen",2018-09-17 23:37:07,5.0.5,most_relevant,blibli.mobile.commerce
9680b7c6-4a9d-4fb6-9be4-c7897292d84f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sebenarnya saya sangat suka belanja di blibli,tapi sayang pengiriman gak bisa mencakup seluruh Indonesia khususnya Pekalongan, kita yg diluar Jabodetabek kan juga pengin merasakan promo2 di Blibli 😂😂😂",3,0,,2018-09-22 13:19:27,Wah makasi reviewnya ya.. tentunya pengiriman Blibli mencakup seluruh Indonesia lho! hihi yuk cek terus aplikasi kamu untuk promo seru di bulan September pastinya seru dan menyenangkan  ^^ / Yuke,2018-09-25 07:43:36,,most_relevant,blibli.mobile.commerce
d90b3d23-4d6f-49f4-805a-02c9460cd322,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sya pesan barang dari hari kamis sampai sekarng blum saya terima, sudah mau satu minggu brati itu barang blom saya terima, saya cek jne status masih dalam pengiriman, dan pengiriman kemana, sedangkan dri jakarta ke jakarta lohc bukan keluar kota, dan saya cek lagi melalui my JNE itu barang statusnya masih RECIVED, kapan saya terima barangnya klo begini, dan susahnya kita ga bisa bertanya/chating langsung kepada pemilik toko/mercant penjualnya,,,,,maaf tolong di prketat masalah pengirimannya aja, walupun bukan dri pihak blibli, tpi setidaknya pihak blibli dapat mengkomfirmasi ke pihak JNE supaya pengirimannya lebih di kontrol, trimakasih,,,,",3,0,5.0.5,2018-09-24 13:07:48,"Ya ampun, maaf ya Kak Jack untuk kendala yang dialami saat berbelanja di Blibli.com. Terkait kendala bisa juga konsultasikan dengan Kami Kak di   0804 1 871 871 supaya bisa segera diatasi. /Galih",2018-09-25 21:09:51,5.0.5,most_relevant,blibli.mobile.commerce
6bce5dfa-610a-4bec-ba33-ff09a4ea9d58,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fitur bagus.tp kalo proses pengiriman lamaaaa banget... Pembayaran di tanggal 30.tanggal 1 barang di proses itu pun pemberitahuannya sore.lalu tanggal 3 baru pengiriman.... Tp gak apa.semua itu butuh proses... Tapi tetep bintang 4...,4,1,5.0.5,2018-10-04 03:12:55,Hi kak mohon maaf atas kendala yg dialami agar kami bisa bantu untuk kendala kakak mohon informasikan data kakak dilink ini http://bit.ly/blibli_help agar bisa kami tindaklanjuti atau bisa hubungi 08041871871 dan email ke customer.care@blibli.com dan Layanan Live Chat semoga untuk kendalanya bisa segera teratasi yaa ^^/Keanu,2018-10-11 22:18:37,5.0.5,most_relevant,blibli.mobile.commerce
71a25080-39db-4fa3-88b8-1602a812173d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"coba di update lagi, krn di app malah pesanan atau transaksi yg sdh kita lakukan tidak ada, jd percuma aja pasang app nya, kalau hrs bk lagi website",3,13,5.1.0,2018-10-08 14:37:22,"Maaf untuk ketidaknyamanannya ya Kak Eddy. Hal seperti itu bisa terjadi bila sistem Kami sedang ada optimalisasi sistem Kak, silakan dicoba berkala ya Kak. /Galih",2018-10-18 06:08:28,5.1.0,most_relevant,blibli.mobile.commerce
61ce66a0-d98c-46fe-9cd6-3254ed2a6e15,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Selama ini saya suka sekali belanja dibli bli proses mudah cepat pake akulaku tanpa bayar keluar rumah. Tapi sudah beberapa hari ini saya ga bisa belanja sepertinya akulaku erorr.. Semoga bisa lagi belanja di bli2 limit banyaaak percuma ga kepake,4,17,5.1.0,2018-10-09 18:35:17,Sip kak terima kasih atas Feedbacknya yaa :) ditunggu untuk orderannya dan bintang limanya untuk applikasi kami yaa Happy Shopping /Ferry,2018-10-19 14:25:36,5.1.0,most_relevant,blibli.mobile.commerce
b590b029-6758-4ab9-9ce1-1c88d394814f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya melihat iklannya di aplikasi imo diskon 65% untuk produck tas, setelah saya buka diaplikasinya hanya diskon 51% , masih lebih baik belanja di lazada, tokopedia,shopee disconnya nyata dan barangnya murah, inilah saya satu menghilangkan minat custamer",2,0,5.1.0,2018-10-12 08:39:50,ops ! maaf kalau sudah mengecewakan Kak Yanti tapi sebenarnya promo Kami sesuai loh Kak no tipu-tipu. Kakak boleh juga loh tanyakan ke Kami di 0804 1 871 871 untuk promo lebih lengkapnya. /Galih,2018-10-23 01:48:05,5.1.0,most_relevant,blibli.mobile.commerce
5fca0790-bf69-46c5-a3f7-dad1dd8c8f6a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Untuk blibli mohon lebih di perbaiki lagi dalam menjual barang, jangan sampe barang-barang second dijual di blibli. Karna setau saya blibli slogan nya ndak ada jual barang second, ataupun barang tidak original. Jangan sampe mengecewakan pelanggan. Terimakasih",4,116,5.1.1,2018-10-16 14:04:21,"Hai, terima kasih untuk saran dan masukannya. Pastinya Blibli.com menjual produk bergaransi, asli dan baru kok Kak tidak perlu khawatir, semoga selalu puas ya belanja di Blibli App ^^ / Yuke",2018-10-23 03:42:41,5.1.1,most_relevant,blibli.mobile.commerce
8f81a9b2-d282-4b1f-acb1-fcf4e413063b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saat akan bayar tp keterangan produk tdk bisa cod, harus hapus dulu itu produk dan masuk lg ke pembayaran dg produk yg bisa cod utk merubah metode pembayaran, asli ribet. Smg bisa diperbaiki lg.",4,2,5.1.1,2018-10-25 22:28:40,Hi kak mohon maaf atas kendala yg dialami agar kami bisa bantu untuk kendala kakak mohon informasikan data kakak dilink ini http://bit.ly/blibli_help agar bisa kami tindaklanjuti atau bisa hubungi 08041871871 dan email ke customer.care@blibli.com dan Layanan Live Chat semoga untuk kendalanya bisa segera teratasi yaa / Fajar,2018-10-27 08:18:07,5.1.1,most_relevant,blibli.mobile.commerce
7643f7fe-653b-431b-a4c2-6bbe9b6d1471,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Over All aplikasi ini udah sangat membantu sih, apa apa jadi mudah lewat handphone, hanya sedikit saran, mungkin dari tampilan bisa di bikin jadi lebih menarik dan harus sering promo dan diskon juga dong hehe, untuk costumer service nya keren dan cepat tanggap, good luck",5,154,5.2.0,2018-11-01 02:11:17,Sip kak terima kasih atas Feedbacknya kami akan terus tinggkatkan kulitas pelayanan kami terutama untuk kualitas tampilan applikasi kami ya kak agar bisa lebih mempermudah lagi dalam mengaksesnya untuk informasi lebih lanjut Silakan hubungi 08041871871 atau email ke customer.care@blibli.com atau Live Chat kami Happy Shopping ^^ /Keanu,2018-11-02 23:23:45,5.2.0,most_relevant,blibli.mobile.commerce
